account_id,churn_probability,churn_probability_percent,risk_level,health_score,action_priority,recommended_action,industry,country,signup_date,referral_source,initial_plan_tier,initial_seats,churn_flag,subscription_count,ever_upgraded,ever_downgraded,latest_plan_tier,latest_seats,latest_mrr,latest_is_trial,latest_billing_frequency,latest_auto_renew,usage_event_count,total_usage_count,total_usage_duration_secs,total_errors,unique_features_used,active_usage_days,last_usage_date,beta_usage_events,errors_per_100_usage,average_duration_per_event,average_usage_per_event,days_since_last_usage,ticket_count,average_first_response_minutes,average_resolution_hours,average_satisfaction_score,escalation_count,last_support_ticket_date,has_support_tickets,customer_tenure_days,seat_change,plan_changed,days_since_last_support_ticket,has_satisfaction_score,top_risk_signals
A-202b67,0.39918480613461654,39.9,Low,60.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-03-22,organic,Pro,11,0,9,1,0,Enterprise,29,5771,0,monthly,1,46,447,110514,40,29,45,2024-12-28,5,8.94854586129754,2402.478260869565,9.717391304347826,3,4.0,90.5,36.75,4.666666666666667,0.0,2024-07-28,1,284,18,1,156.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-69fad4,0.3977462948968039,39.8,Low,60.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,UK,2023-04-06,ads,Basic,6,1,7,0,0,Pro,13,0,1,monthly,1,39,412,124646,24,24,37,2024-12-15,4,5.825242718446602,3196.051282051282,10.564102564102564,16,4.0,116.75,43.0,3.6666666666666665,0.0,2024-09-13,1,635,7,1,109.0,1,"['numeric__subscription_count', 'numeric__plan_changed', 'numeric__customer_tenure_days']"
A-c62e55,0.39714867906474904,39.7,Low,60.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-02-08,partner,Basic,1,0,9,1,0,Pro,14,686,0,annual,1,32,337,87045,13,24,32,2024-12-12,6,3.857566765578635,2720.15625,10.53125,19,4.0,101.25,27.5,4.0,0.0,2024-03-21,1,692,13,1,285.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__customer_tenure_days']"
A-0baac2,0.3959660059913531,39.6,Low,60.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,DE,2024-05-30,organic,Enterprise,14,1,6,0,0,Enterprise,14,2786,0,annual,1,21,202,73161,9,19,21,2024-10-31,0,4.455445544554455,3483.8571428571427,9.61904761904762,61,6.0,89.0,43.5,4.333333333333333,0.0,2024-09-14,1,215,0,0,108.0,1,"['categorical__country_DE', 'numeric__subscription_count', 'categorical__latest_plan_tier_Enterprise']"
A-d77f4c,0.3939240779749498,39.4,Low,60.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2023-09-25,partner,Pro,4,0,14,1,1,Pro,4,196,0,annual,1,62,617,182046,32,31,62,2024-12-20,6,5.186385737439222,2936.2258064516127,9.951612903225806,11,2.0,75.0,31.0,4.0,0.0,2024-06-30,1,463,0,0,184.0,1,"['categorical__industry_DevTools', 'numeric__active_usage_days', 'categorical__country_US']"
A-186a44,0.39246422951810667,39.2,Low,60.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2023-08-07,ads,Enterprise,20,0,14,1,1,Pro,20,0,1,annual,1,61,614,205539,25,30,57,2024-11-27,7,4.071661237785016,3369.4918032786886,10.065573770491802,34,7.0,110.42857142857144,38.285714285714285,3.5,0.0,2024-12-30,1,512,0,1,1.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__plan_changed']"
A-977ca0,0.39137791672308125,39.1,Low,60.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,IN,2023-02-20,partner,Basic,6,1,16,1,0,Pro,14,686,0,annual,1,85,893,242860,46,38,80,2024-12-24,13,5.1511758118701,2857.176470588235,10.505882352941176,7,3.0,123.0,64.0,4.0,0.0,2024-11-21,1,680,8,1,40.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__customer_tenure_days']"
A-eafc6e,0.3912095875312547,39.1,Low,60.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2023-07-06,partner,Pro,27,1,7,0,0,Basic,30,0,1,monthly,1,32,300,90218,15,23,31,2024-11-30,3,5.0,2819.3125,9.375,31,1.0,136.0,64.0,,0.0,2023-07-14,1,544,3,1,536.0,0,"['categorical__industry_DevTools', 'numeric__subscription_count', 'categorical__country_US']"
A-7da956,0.3901398520683748,39.0,Low,61.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-06-02,event,Pro,13,0,12,1,1,Enterprise,15,2985,0,monthly,1,51,543,150431,35,28,51,2024-12-22,4,6.445672191528545,2949.627450980392,10.647058823529411,9,3.0,88.0,32.666666666666664,5.0,0.0,2024-07-12,1,212,2,1,172.0,1,"['categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-902ef7,0.3899648183333075,39.0,Low,61.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-09-03,other,Enterprise,83,1,8,1,0,Basic,83,1577,0,annual,1,40,414,145878,24,31,39,2024-10-21,5,5.797101449275362,3646.95,10.35,71,2.0,85.0,48.5,4.0,0.0,2024-07-07,1,119,0,1,177.0,1,"['categorical__country_US', 'numeric__unique_features_used', 'numeric__plan_changed']"
A-3793ee,0.38986676669062587,39.0,Low,61.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,0,7,1,1,Enterprise,49,9751,0,monthly,0,38,352,97381,11,25,37,2024-12-19,1,3.125,2562.657894736842,9.263157894736842,12,4.0,100.25,43.75,4.0,0.0,2024-06-26,1,651,0,0,188.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count']"
A-65aeb5,0.3894418521889343,38.9,Low,61.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2024-01-25,partner,Pro,9,0,12,0,1,Basic,9,171,0,annual,1,55,533,148034,40,30,53,2024-12-11,3,7.5046904315197,2691.5272727272727,9.690909090909091,20,2.0,159.5,42.5,5.0,0.0,2023-09-01,1,341,0,1,487.0,1,"['categorical__industry_DevTools', 'categorical__country_US', 'numeric__plan_changed']"
A-089363,0.3891646858519505,38.9,Low,61.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,AU,2023-05-06,event,Basic,2,0,14,1,0,Enterprise,9,0,1,annual,1,61,628,196491,33,30,60,2024-12-05,9,5.254777070063694,3221.1639344262294,10.295081967213116,26,3.0,91.33333333333331,35.0,3.6666666666666665,0.0,2024-09-06,1,605,7,1,116.0,1,"['categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise', 'numeric__active_usage_days']"
A-592832,0.38839595262515114,38.8,Low,61.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-09-25,organic,Basic,18,1,19,1,1,Pro,18,882,0,annual,0,101,1053,326283,55,38,92,2024-12-30,13,5.223171889838556,3230.524752475248,10.425742574257423,1,3.0,80.66666666666667,32.666666666666664,5.0,0.0,2024-10-27,1,97,0,1,65.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__latest_auto_renew']"
A-1f559b,0.3880574599088025,38.8,Low,61.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2023-09-04,organic,Enterprise,5,1,10,0,1,Basic,10,190,0,annual,0,40,400,117267,27,29,37,2024-11-21,4,6.75,2931.675,10.0,40,5.0,116.2,50.4,4.2,0.0,2024-12-10,1,484,5,1,21.0,1,"['numeric__latest_auto_renew', 'categorical__country_US', 'numeric__plan_changed']"
A-9affe6,0.38664044141568915,38.7,Low,61.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2023-03-22,other,Pro,7,0,11,1,0,Pro,23,1127,0,monthly,1,47,473,144853,16,26,46,2024-12-31,3,3.382663847780127,3081.978723404255,10.063829787234043,0,3.0,76.0,58.0,3.0,0.0,2024-08-19,1,650,16,0,134.0,1,"['numeric__errors_per_100_usage', 'numeric__days_since_last_usage', 'categorical__country_US']"
A-c37601,0.3856154594786995,38.6,Low,61.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-10-31,partner,Basic,6,0,12,0,0,Pro,8,0,1,annual,1,48,489,131835,21,28,47,2024-12-07,3,4.294478527607362,2746.5625,10.1875,24,4.0,83.0,42.25,3.6666666666666665,0.0,2024-02-26,1,61,2,1,309.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__plan_changed']"
A-af0cd2,0.38434478437199004,38.4,Low,61.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,IN,2023-01-03,other,Enterprise,19,0,11,1,0,Basic,57,1083,0,annual,1,70,687,225366,33,31,67,2024-12-19,8,4.80349344978166,3219.514285714285,9.814285714285717,12,3.0,149.33333333333334,54.333333333333336,,0.0,2024-06-27,1,728,38,1,187.0,0,"['numeric__active_usage_days', 'numeric__customer_tenure_days', 'numeric__unique_features_used']"
A-d62e02,0.38387584719024626,38.4,Low,61.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-08-20,partner,Pro,6,0,10,1,1,Enterprise,6,1194,0,monthly,0,34,344,126757,23,25,33,2024-12-22,4,6.686046511627906,3728.147058823529,10.117647058823527,9,1.0,31.0,36.0,4.0,0.0,2024-05-04,1,133,0,1,241.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__average_first_response_minutes', 'numeric__latest_auto_renew']"
A-ffc04f,0.383054338693631,38.3,Low,61.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-06-06,ads,Pro,13,0,15,0,1,Basic,13,247,0,monthly,1,86,857,277347,64,37,83,2024-12-09,7,7.467911318553091,3224.9651162790697,9.965116279069768,22,7.0,58.57142857142857,17.714285714285715,4.5,1.0,2024-05-13,1,208,0,1,232.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'categorical__country_US']"
A-313be3,0.3827407971383176,38.3,Low,61.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-11-15,partner,Enterprise,47,0,11,1,0,Pro,47,2303,0,monthly,1,57,560,164545,40,33,56,2024-12-19,3,7.142857142857142,2886.754385964912,9.824561403508772,12,4.0,80.25,22.5,5.0,1.0,2024-11-09,1,412,0,1,52.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__plan_changed']"
A-a09355,0.3809376816571779,38.1,Low,61.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-08-10,organic,Basic,14,0,16,0,1,Pro,14,686,0,monthly,1,78,788,217064,47,33,70,2024-12-31,8,5.964467005076142,2782.871794871795,10.102564102564102,0,5.0,66.6,32.6,4.0,0.0,2024-06-03,1,143,0,1,211.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__days_since_last_usage']"
A-f1f639,0.38086685520372926,38.1,Low,61.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-02-26,ads,Basic,2,0,4,1,0,Enterprise,9,1791,0,monthly,1,14,139,43097,10,12,13,2024-12-20,4,7.194244604316546,3078.3571428571427,9.928571428571429,11,7.0,67.57142857142857,20.0,4.8,0.0,2024-12-05,1,674,7,1,26.0,1,"['numeric__subscription_count', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-9779ad,0.378743085019396,37.9,Low,62.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,AU,2024-03-29,event,Pro,40,1,10,0,0,Enterprise,40,7960,0,monthly,0,43,413,109079,25,29,43,2024-12-20,3,6.053268765133172,2536.720930232558,9.604651162790695,11,3.0,116.33333333333331,20.666666666666668,5.0,0.0,2024-10-28,1,277,0,1,64.0,1,"['categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise', 'numeric__latest_auto_renew']"
A-751bd4,0.37821797141260216,37.8,Low,62.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2024-07-12,partner,Pro,10,0,2,0,0,Pro,35,0,1,annual,1,10,92,32629,0,9,10,2024-12-18,0,0.0,3262.9,9.2,13,6.0,112.0,23.166666666666668,4.25,1.0,2024-11-13,1,172,25,0,48.0,1,"['numeric__errors_per_100_usage', 'numeric__subscription_count', 'numeric__beta_usage_events']"
A-faa28c,0.37772329339486893,37.8,Low,62.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-01-30,organic,Enterprise,48,0,14,1,0,Pro,48,2352,0,monthly,1,59,585,162007,24,25,57,2024-12-28,5,4.102564102564102,2745.8813559322034,9.915254237288137,3,4.0,115.5,52.25,4.666666666666667,1.0,2024-10-30,1,336,0,1,62.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-b2225d,0.37676290442793553,37.7,Low,62.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-03-08,ads,Basic,47,1,12,1,1,Basic,47,893,0,annual,1,73,696,236693,60,34,72,2024-12-08,5,8.620689655172415,3242.3698630136987,9.534246575342468,23,2.0,38.0,42.0,3.0,0.0,2024-07-10,1,298,0,0,174.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__average_first_response_minutes']"
A-78f02b,0.37606282297752586,37.6,Low,62.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-11-17,event,Enterprise,11,0,4,1,0,Pro,11,539,0,annual,1,20,211,62349,16,17,20,2024-11-29,3,7.582938388625592,3117.45,10.55,32,4.0,55.0,45.75,4.0,0.0,2024-10-09,1,44,0,1,83.0,1,"['numeric__subscription_count', 'categorical__referral_source_event', 'categorical__country_US']"
A-90a8c8,0.3746093825909351,37.5,Low,62.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,AU,2024-08-24,organic,Pro,15,0,7,1,0,Enterprise,15,2985,0,monthly,0,41,404,127486,20,23,39,2024-12-27,4,4.950495049504951,3109.414634146341,9.853658536585366,4,4.0,29.5,45.0,3.25,0.0,2024-04-07,1,129,0,1,268.0,1,"['numeric__average_first_response_minutes', 'categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count']"
A-3a5ad8,0.37442747724990133,37.4,Low,62.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2023-12-05,organic,Enterprise,9,0,13,1,1,Enterprise,22,0,1,annual,1,52,506,127878,23,27,51,2024-12-15,7,4.545454545454546,2459.192307692308,9.73076923076923,16,4.0,53.5,44.75,4.5,0.0,2024-12-26,1,392,13,0,5.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__errors_per_100_usage']"
A-5fe118,0.37419843272014075,37.4,Low,62.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-11-07,other,Enterprise,39,0,5,0,0,Basic,39,0,1,monthly,1,21,233,59902,12,14,21,2024-12-19,5,5.150214592274678,2852.4761904761904,11.095238095238097,12,1.0,26.0,19.0,4.0,0.0,2023-07-25,1,54,0,1,525.0,1,"['numeric__subscription_count', 'numeric__average_first_response_minutes', 'categorical__country_US']"
A-e98302,0.3723899272514638,37.2,Low,62.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-12-26,ads,Enterprise,16,0,6,0,0,Pro,58,2842,0,annual,1,30,273,88751,18,21,27,2024-12-12,3,6.593406593406594,2958.366666666667,9.1,19,9.0,99.44444444444444,44.44444444444444,4.142857142857143,0.0,2024-11-25,1,371,42,1,36.0,1,"['numeric__subscription_count', 'categorical__country_US', 'numeric__average_usage_per_event']"
A-cc8c8f,0.37227357536512284,37.2,Low,62.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2024-06-16,ads,Enterprise,23,0,7,1,1,Basic,48,0,1,annual,1,28,268,66983,18,20,28,2024-11-21,1,6.7164179104477615,2392.25,9.571428571428571,40,2.0,123.0,14.5,3.5,0.0,2023-11-30,1,198,25,1,397.0,1,"['categorical__industry_DevTools', 'numeric__subscription_count', 'categorical__country_US']"
A-9badbd,0.3693713966285349,36.9,Low,63.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,0,13,0,0,Enterprise,59,11741,0,monthly,1,70,729,220382,45,33,69,2024-12-25,8,6.172839506172839,3148.3142857142857,10.414285714285716,6,5.0,102.6,30.2,5.0,0.0,2024-10-12,1,195,54,0,80.0,1,"['categorical__country_DE', 'numeric__active_usage_days', 'numeric__unique_features_used']"
A-cc1d8d,0.3664281541617182,36.6,Low,63.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-12-08,other,Pro,5,0,13,1,1,Enterprise,6,1194,0,annual,1,63,618,204365,48,33,58,2024-12-15,11,7.766990291262135,3243.8888888888887,9.80952380952381,16,5.0,99.2,30.2,4.5,0.0,2024-08-06,1,23,1,1,147.0,1,"['numeric__unique_features_used', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-80eeb6,0.3660500301333661,36.6,Low,63.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,0,16,1,1,Enterprise,22,4378,0,annual,1,76,725,221904,43,38,71,2024-12-23,9,5.931034482758621,2919.7894736842104,9.539473684210526,8,4.0,68.25,40.25,3.6666666666666665,1.0,2023-08-02,1,602,0,0,517.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'categorical__latest_plan_tier_Enterprise']"
A-65c341,0.3639039207286997,36.4,Low,63.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2023-12-26,ads,Pro,11,0,8,0,0,Pro,39,1911,0,monthly,1,38,410,147068,18,25,35,2024-12-25,4,4.390243902439024,3870.2105263157896,10.789473684210526,6,5.0,87.8,41.4,4.0,0.0,2024-05-06,1,371,28,0,239.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__subscription_count']"
A-91e948,0.3637686850734027,36.4,Low,63.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,AU,2023-01-29,partner,Basic,41,0,7,1,0,Enterprise,41,8159,0,monthly,1,40,404,115260,16,23,40,2024-12-26,0,3.96039603960396,2881.5,10.1,5,0.0,,,,0.0,,0,702,0,1,,0,"['numeric__has_support_tickets', 'numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise']"
A-eb1312,0.363119190643978,36.3,Low,63.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-09-16,partner,Pro,25,0,12,1,0,Basic,25,475,0,annual,1,65,663,188047,38,31,60,2024-12-18,4,5.731523378582202,2893.030769230769,10.2,13,1.0,117.0,68.0,5.0,0.0,2023-09-04,1,106,0,1,484.0,1,"['categorical__country_US', 'numeric__active_usage_days', 'numeric__unique_features_used']"
A-5c9849,0.3590433073748911,35.9,Low,64.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2024-11-03,partner,Basic,19,0,9,1,0,Pro,19,931,0,monthly,0,46,473,151483,23,30,44,2024-12-18,2,4.862579281183932,3293.108695652174,10.282608695652174,13,4.0,41.0,59.5,,1.0,2024-01-31,1,58,0,1,335.0,0,"['numeric__latest_auto_renew', 'numeric__average_first_response_minutes', 'numeric__plan_changed']"
A-6843f2,0.35862772351551264,35.9,Low,64.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,CA,2024-12-10,ads,Enterprise,21,0,9,0,1,Pro,23,1127,0,annual,1,46,481,126424,17,24,44,2024-11-26,3,3.5343035343035343,2748.3478260869565,10.456521739130435,35,2.0,78.0,36.5,3.0,0.0,2024-04-27,1,21,2,1,248.0,1,"['numeric__errors_per_100_usage', 'numeric__plan_changed', 'categorical__industry_HealthTech']"
A-1f0ac7,0.3585981838175829,35.9,Low,64.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,UK,2023-08-27,other,Basic,24,0,7,1,0,Pro,24,1176,0,monthly,1,41,382,102528,21,26,40,2024-12-11,5,5.49738219895288,2500.682926829268,9.317073170731708,20,2.0,174.0,29.0,,0.0,2024-04-12,1,492,0,1,263.0,0,"['numeric__subscription_count', 'numeric__plan_changed', 'numeric__average_usage_per_event']"
A-eb7c38,0.35745906262911803,35.7,Low,64.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,AU,2024-02-25,organic,Enterprise,5,0,15,1,1,Basic,33,627,0,annual,1,70,693,203946,27,33,66,2024-12-15,6,3.896103896103896,2913.514285714285,9.9,16,5.0,67.4,22.4,4.333333333333333,0.0,2024-07-14,1,310,28,1,170.0,1,"['categorical__industry_DevTools', 'numeric__errors_per_100_usage', 'numeric__active_usage_days']"
